time_s,vin,vgate,vout
8.503280000000204911e-03,-2.060738899234416369e-04,1.999681109611720631e+00,3.295627451174305556e+00
8.504280000000204176e-03,-2.688879192997957273e-04,1.999618310177765146e+00,3.295834945252738457e+00
8.505280000000203441e-03,-3.316913334415057496e-04,1.999555523975411475e+00,3.296042384197003905e+00
8.506280000000202707e-03,-3.944816529773180697e-04,1.999492753483427920e+00,3.296249759825119696e+00
8.507280000000201972e-03,-4.572563990529316096e-04,1.999430001179962835e+00,3.296457063958962763e+00
8.508280000000201237e-03,-5.200130934288588842e-04,1.999367269542446479e+00,3.296664288424560496e+00
8.509280000000200503e-03,-5.827492585782627788e-04,1.999304561047492879e+00,3.296871425052456672e+00
8.510280000000199768e-03,-6.454624177847644332e-04,1.999241878170802122e+00,3.297078465677992121e+00
8.511280000000199034e-03,-7.081500952401498065e-04,1.999179223387063997e+00,3.297285402141647559e+00
8.512280000000198299e-03,-7.708098161423933715e-04,1.999116599169858066e+00,3.297492226289354456e+00
8.513280000000197564e-03,-8.334391067929333837e-04,1.999054007991558191e+00,3.297698929972819215e+00
8.514280000000196830e-03,-8.960354946946135022e-04,1.998991452323233498e+00,3.297905505049832264e+00
8.515280000000196095e-03,-9.585965086492217362e-04,1.998928934634550014e+00,3.298111943384610889e+00
8.516280000000195360e-03,-1.021119678855048583e-03,1.998866457393676743e+00,3.298318236848081675e+00
8.517280000000194626e-03,-1.083602537004391391e-03,1.998804023067183966e+00,3.298524377318228673e+00
8.518280000000193891e-03,-1.146042616380998002e-03,1.998741634119948873e+00,3.298730356680398046e+00
8.519280000000193157e-03,-1.208437451957449036e-03,1.998679293015056979e+00,3.298936166827610705e+00
8.520280000000192422e-03,-1.270784580492473380e-03,1.998617002213704419e+00,3.299141799660889163e+00
8.521280000000191687e-03,-1.333081540628121330e-03,1.998554764175102028e+00,3.299347247089564839e+00
8.522280000000190953e-03,-1.395325872987216798e-03,1.998492581356377418e+00,3.299552501031598695e+00
8.523280000000190218e-03,-1.457515120270027383e-03,1.998430456212478168e+00,3.299757553413888544e+00
8.524280000000189483e-03,-1.519646827351555686e-03,1.998368391196075455e+00,3.299962396172590573e+00
8.525280000000188749e-03,-1.581718541378392172e-03,1.998306388757465912e+00,3.300167021253429311e+00
8.526280000000188014e-03,-1.643727811865551124e-03,1.998244451344476147e+00,3.300371420612011164e+00
8.527280000000187279e-03,-1.705672190793210532e-03,1.998182581402366154e+00,3.300575586214136159e+00
8.528280000000186545e-03,-1.767549232703355703e-03,1.998120781373731614e+00,3.300779510036108810e+00
8.529280000000185810e-03,-1.829356494796323352e-03,1.998059053698407306e+00,3.300983184065053422e+00
8.530280000000185076e-03,-1.891091537027306214e-03,1.997997400813373847e+00,3.301186600299214291e+00
8.531280000000184341e-03,-1.952751922202265473e-03,1.997935825152657996e+00,3.301389750748277230e+00
8.532280000000183606e-03,-2.014335216075122548e-03,1.997874329147236505e+00,3.301592627433678651e+00
8.533280000000182872e-03,-2.075838987442743446e-03,1.997812915224944419e+00,3.301795222388898665e+00
8.534280000000182137e-03,-2.137260808241546375e-03,1.997751585810373820e+00,3.301997527659784382e+00
8.535280000000181402e-03,-2.198598253643216198e-03,1.997690343324781681e+00,3.302199535304855438e+00
8.536280000000180668e-03,-2.259848902150435584e-03,1.997629190185992831e+00,3.302401237395600653e+00
8.537280000000179933e-03,-2.321010335692479110e-03,1.997568128808304255e+00,3.302602626016795995e+00
8.538280000000179198e-03,-2.382080139720745351e-03,1.997507161602392056e+00,3.302803693266795015e+00
8.539280000000178464e-03,-2.443055903303800649e-03,1.997446290975213090e+00,3.303004431257852147e+00
8.540280000000177729e-03,-2.503935219222837467e-03,1.997385519329911707e+00,3.303204832116408696e+00
8.541280000000176995e-03,-2.564715684066981843e-03,1.997324849065725827e+00,3.303404887983400151e+00
8.542280000000176260e-03,-2.625394898327415572e-03,1.997264282577889016e+00,3.303604591014567937e+00
8.543280000000175525e-03,-2.685970466492659369e-03,1.997203822257539896e+00,3.303803933380742741e+00
8.544280000000174791e-03,-2.746439997143004276e-03,1.997143470491623107e+00,3.304002907268176692e+00
8.545280000000174056e-03,-2.806801103044921381e-03,1.997083229662801163e+00,3.304201504878794715e+00
8.546280000000173321e-03,-2.867051401245302843e-03,1.997023102149354079e+00,3.304399718430539146e+00
8.547280000000172587e-03,-2.927188513165610104e-03,1.996963090325089896e+00,3.304597540157639735e+00
8.548280000000171852e-03,-2.987210064695498650e-03,1.996903196559249416e+00,3.304794962310923623e+00
8.549280000000171117e-03,-3.047113686286956249e-03,1.996843423216412061e+00,3.304991977158108440e+00
8.550280000000170383e-03,-3.106897013047438955e-03,1.996783772656403499e+00,3.305188576984099846e+00
8.551280000000169648e-03,-3.166557684833841944e-03,1.996724247234202165e+00,3.305384754091273081e+00
8.552280000000168914e-03,-3.226093346344862701e-03,1.996664849299846667e+00,3.305580500799787380e+00
8.553280000000168179e-03,-3.285501647214526463e-03,1.996605581198341195e+00,3.305775809447873748e+00
8.554280000000167444e-03,-3.344780242104838236e-03,1.996546445269565373e+00,3.305970672392111176e+00
8.555280000000166710e-03,-3.403926790798373226e-03,1.996487443848181220e+00,3.306165082007734846e+00
8.556280000000165975e-03,-3.462938958290730663e-03,1.996428579263540559e+00,3.306359030688916789e+00
8.557280000000165240e-03,-3.521814414882449423e-03,1.996369853839592423e+00,3.306552510849061655e+00
8.558280000000164506e-03,-3.580550836271380755e-03,1.996311269894792240e+00,3.306745514921093587e+00
8.559280000000163771e-03,-3.639145903644181064e-03,1.996252829742010126e+00,3.306938035357743111e+00
8.560280000000163036e-03,-3.697597303767789518e-03,1.996194535688439409e+00,3.307130064631828681e+00
8.561280000000162302e-03,-3.755902729081279055e-03,1.996136390035506469e+00,3.307321595236551559e+00
8.562280000000161567e-03,-3.814059877786159583e-03,1.996078395078777934e+00,3.307512619685771149e+00
8.563280000000160833e-03,-3.872066453937781857e-03,1.996020553107872519e+00,3.307703130514293655e+00
8.564280000000160098e-03,-3.929920167535842779e-03,1.995962866406368219e+00,3.307893120278156296e+00
8.565280000000159363e-03,-3.987618734614855991e-03,1.995905337251712153e+00,3.308082581554911528e+00
8.566280000000158629e-03,-4.045159877334058261e-03,1.995847967915134635e+00,3.308271506943896156e+00
8.567280000000157894e-03,-4.102541324067726994e-03,1.995790760661555474e+00,3.308459889066514670e+00
8.568280000000157159e-03,-4.159760809494597415e-03,1.995733717749494707e+00,3.308647720566527894e+00
8.569280000000156425e-03,-4.216816074687360430e-03,1.995676841430985338e+00,3.308834994110326555e+00
8.570280000000155690e-03,-4.273704867201712915e-03,1.995620133951483632e+00,3.309021702387193287e+00
8.571280000000154956e-03,-4.330424941165791387e-03,1.995563597549779855e+00,3.309207838109604616e+00
8.572280000000154221e-03,-4.386974057368067843e-03,1.995507234457910561e+00,3.309393394013479650e+00
8.573280000000153486e-03,-4.443349983346326325e-03,1.995451046901070224e+00,3.309578362858471401e+00
8.574280000000152752e-03,-4.499550493475413041e-03,1.995395037097524193e+00,3.309762737428232349e+00
8.575280000000152017e-03,-4.555573369055480881e-03,1.995339207258519654e+00,3.309946510530677344e+00
8.576280000000151282e-03,-4.611416398399331013e-03,1.995283559588199696e+00,3.310129674998272264e+00
8.577280000000150548e-03,-4.667077376919781355e-03,1.995228096283514718e+00,3.310312223688292477e+00
8.578280000000149813e-03,-4.722554107216707202e-03,1.995172819534138053e+00,3.310494149483087511e+00
8.579280000000149078e-03,-4.777844399163788669e-03,1.995117731522376925e+00,3.310675445290354624e+00
8.580280000000148344e-03,-4.832946069994847015e-03,1.995062834423088960e+00,3.310856104043395476e+00
8.581280000000147609e-03,-4.887856944390516628e-03,1.995008130403592705e+00,3.311036118701401243e+00
8.582280000000146875e-03,-4.942574854563434698e-03,1.994953621623585693e+00,3.311215482249693309e+00
8.583280000000146140e-03,-4.997097640344076198e-03,1.994899310235057621e+00,3.311394187699993275e+00
8.584280000000145405e-03,-5.051423149266280090e-03,1.994845198382205753e+00,3.311572228090685854e+00
8.585280000000144671e-03,-5.105549236651971481e-03,1.994791288201348989e+00,3.311749596487084446e+00
8.586280000000143936e-03,-5.159473765695902006e-03,1.994737581820846595e+00,3.311926285981673601e+00
8.587280000000143201e-03,-5.213194607549997278e-03,1.994684081361009609e+00,3.312102289694393242e+00
8.588280000000142467e-03,-5.266709641407404247e-03,1.994630788934020460e+00,3.312277600772862485e+00
8.589280000000141732e-03,-5.320016754586221093e-03,1.994577706643849924e+00,3.312452212392661188e+00
8.590280000000140997e-03,-5.373113842612774367e-03,1.994524836586172301e+00,3.312626117757571542e+00
8.591280000000140263e-03,-5.425998809305247403e-03,1.994472180848283482e+00,3.312799310099832972e+00
8.592280000000139528e-03,-5.478669566855466459e-03,1.994419741509017019e+00,3.312971782680398825e+00
8.593280000000138794e-03,-5.531124035912171784e-03,1.994367520638665514e+00,3.313143528789177061e+00
8.594280000000138059e-03,-5.583360145662740436e-03,1.994315520298895361e+00,3.313314541745291386e+00
8.595280000000137324e-03,-5.635375833915001915e-03,1.994263742542666806e+00,3.313484814897321939e+00
8.596280000000136590e-03,-5.687169047178650474e-03,1.994212189414153347e+00,3.313654341623547772e+00
8.597280000000135855e-03,-5.738737740746310476e-03,1.994160862948661128e+00,3.313823115332200864e+00
8.598280000000135120e-03,-5.790079878774258282e-03,1.994109765172547011e+00,3.313991129461711260e+00
8.599280000000134386e-03,-5.841193434362797199e-03,1.994058898103140187e+00,3.314158377480942441e+00
8.600280000000133651e-03,-5.892076389636215217e-03,1.994008263748660914e+00,3.314324852889435569e+00
8.601280000000132916e-03,-5.942726735822678567e-03,1.993957864108143463e+00,3.314490549217657289e+00
8.602280000000132182e-03,-5.993142473333191132e-03,1.993907701171356406e+00,3.314655460027223555e+00
8.603280000000131447e-03,-6.043321611840759416e-03,1.993857776918722458e+00,3.314819578911150977e+00
8.604280000000130713e-03,-6.093262170358917408e-03,1.993808093321241204e+00,3.314982899494092194e+00
8.605280000000129978e-03,-6.142962177319926179e-03,1.993758652340412052e+00,3.315145415432566800e+00
8.606280000000129243e-03,-6.192419670652610057e-03,1.993709455928156293e+00,3.315307120415194042e+00
8.607280000000128509e-03,-6.241632697859818106e-03,1.993660506026741608e+00,3.315468008162926417e+00
8.608280000000127774e-03,-6.290599316095501353e-03,1.993611804568701462e+00,3.315628072429283257e+00
8.609280000000127039e-03,-6.339317592241361550e-03,1.993563353476763389e+00,3.315787307000581663e+00
8.610280000000126305e-03,-6.387785602983387170e-03,1.993515154663767941e+00,3.315945705696166534e+00
8.611280000000125570e-03,-6.436001434887447456e-03,1.993467210032598969e+00,3.316103262368624627e+00
8.612280000000124836e-03,-6.483963184475058199e-03,1.993419521476104794e+00,3.316259970904027021e+00
8.613280000000124101e-03,-6.531668958298469246e-03,1.993372090877024050e+00,3.316415825222144065e+00
8.614280000000123366e-03,-6.579116873015416339e-03,1.993324920107910847e+00,3.316570819276678961e+00
8.615280000000122632e-03,-6.626305055463468756e-03,1.993278011031064167e+00,3.316724947055470274e+00
8.616280000000121897e-03,-6.673231642733983178e-03,1.993231365498448815e+00,3.316878202580734403e+00
8.617280000000121162e-03,-6.719894782245647291e-03,1.993184985351627692e+00,3.317030579909262755e+00
8.618280000000120428e-03,-6.766292631817609655e-03,1.993138872421685193e+00,3.317182073132665110e+00
8.619280000000119693e-03,-6.812423359742165486e-03,1.993093028529157484e+00,3.317332676377557021e+00
8.620280000000118958e-03,-6.858285144857268964e-03,1.993047455483958563e+00,3.317482383805802293e+00
8.621280000000118224e-03,-6.903876176618118331e-03,1.993002155085310978e+00,3.317631189614705711e+00
8.622280000000117489e-03,-6.949194655168844208e-03,1.992957129121672555e+00,3.317779088037235979e+00
8.623280000000116755e-03,-6.994238791413512693e-03,1.992912379370667342e+00,3.317926073342229110e+00
8.624280000000116020e-03,-7.039006807086752027e-03,1.992867907599015442e+00,3.318072139834606027e+00
8.625280000000115285e-03,-7.083496934823955982e-03,1.992823715562461739e+00,3.318217281855581291e+00
8.626280000000114551e-03,-7.127707418231064851e-03,1.992779805005708837e+00,3.318361493782846949e+00
8.627280000000113816e-03,-7.171636511953891936e-03,1.992736177662346897e+00,3.318504770030807016e+00
8.628280000000113081e-03,-7.215282481747035438e-03,1.992692835254783912e+00,3.318647105050771984e+00
8.629280000000112347e-03,-7.258643604542293348e-03,1.992649779494181095e+00,3.318788493331144451e+00
8.630280000000111612e-03,-7.301718168516882317e-03,1.992607012080381601e+00,3.318928929397642058e+00
8.631280000000110877e-03,-7.344504473160723239e-03,1.992564534701845913e+00,3.319068407813486665e+00
8.632280000000110143e-03,-7.387000829343769344e-03,1.992522349035585005e+00,3.319206923179596203e+00
8.633280000000109408e-03,-7.429205559382644729e-03,1.992480456747092177e+00,3.319344470134792502e+00
8.634280000000108674e-03,-7.471116997106875234e-03,1.992438859490279102e+00,3.319481043355989591e+00
8.635280000000107939e-03,-7.512733487924658747e-03,1.992397558907411215e+00,3.319616637558381989e+00
8.636280000000107204e-03,-7.554053388888200965e-03,1.992356556629040432e+00,3.319751247495648983e+00
8.637280000000106470e-03,-7.595075068758561955e-03,1.992315854273942533e+00,3.319884867960135821e+00
8.638280000000105735e-03,-7.635796908070059501e-03,1.992275453449052769e+00,3.320017493783041118e+00
8.639280000000105000e-03,-7.676217299194160702e-03,1.992235355749403247e+00,3.320149119834610474e+00
8.640280000000104266e-03,-7.716334646403123776e-03,1.992195562758058314e+00,3.320279741024312337e+00
8.641280000000103531e-03,-7.756147365932729992e-03,1.992156076046053048e+00,3.320409352301041395e+00
8.642280000000102796e-03,-7.795653886044980052e-03,1.992116897172331313e+00,3.320537948653278448e+00
8.643280000000102062e-03,-7.834852647090106981e-03,1.992078027683684471e+00,3.320665525109279592e+00
8.644280000000101327e-03,-7.873742101568144067e-03,1.992039469114689654e+00,3.320792076737266285e+00
8.645280000000100593e-03,-7.912320714190018353e-03,1.992001222987649145e+00,3.320917598645593216e+00
8.646280000000099858e-03,-7.950586961938158406e-03,1.991963290812529763e+00,3.321042085982919723e+00
8.647280000000099123e-03,-7.988539334126628505e-03,1.991925674086905129e+00,3.321165533938402525e+00
8.648280000000098389e-03,-8.026176332460756291e-03,1.991888374295895936e+00,3.321287937741845830e+00
8.649280000000097654e-03,-8.063496471096252144e-03,1.991851392912110219e+00,3.321409292663894952e+00
8.650280000000096919e-03,-8.100498276698030187e-03,1.991814731395584959e+00,3.321529594016195297e+00
8.651280000000096185e-03,-8.137180288498118558e-03,1.991778391193730569e+00,3.321648837151561118e+00
8.652280000000095450e-03,-8.173541058353502031e-03,1.991742373741271832e+00,3.321767017464146043e+00
8.653280000000094715e-03,-8.209579150803246461e-03,1.991706680460193057e+00,3.321884130389610057e+00
8.654280000000093981e-03,-8.245293143125168728e-03,1.991671312759678569e+00,3.322000171405277591e+00
8.655280000000093246e-03,-8.280681625392003614e-03,1.991636272036061861e+00,3.322115136030305393e+00
8.656280000000092512e-03,-8.315743200527067613e-03,1.991601559672765642e+00,3.322229019825844176e+00
8.657280000000091777e-03,-8.350476484359405788e-03,1.991567177040251657e+00,3.322341818395189605e+00
8.658280000000091042e-03,-8.384880105678449436e-03,1.991533125495962508e+00,3.322453527383954608e+00
8.659280000000090308e-03,-8.418952706288097831e-03,1.991499406384271476e+00,3.322564142480203486e+00
8.660280000000089573e-03,-8.452692941060496387e-03,1.991466021036427669e+00,3.322673659414637548e+00
